월,일,위도,경도,누적 평균 습도(%),누적 평균 기온(°C),누적 평균 풍속(m/s),누적 평균 지면온도(°C),누적 평균 일 순복사(MJ/m2),지난 일 수,Target
6,19,34.76335,127.21226,80.00000000333334,21.933333333333334,1.7333333333333334,25.099999999999998,11.446666666666665,2,False
6,20,34.76335,127.21226,81.2500000025,22.0,1.8250000000000002,25.125,10.6275,3,False
6,21,34.76335,127.21226,82.400000002,21.9,1.81,24.619999999999997,9.446,4,False
6,22,34.76335,127.21226,82.333333335,21.916666666666668,1.7000000000000002,24.78333333333333,9.351666666666667,5,False
6,23,34.76335,127.21226,83.04761904857142,21.957142857142856,1.7,25.057142857142853,9.524285714285714,6,False
6,24,34.76335,127.21226,82.6666666675,22.125,1.69375,25.4625,9.8325,7,False
6,25,34.76335,127.21226,82.44444444555556,22.166666666666668,1.7000000000000002,25.677777777777777,10.168888888888889,8,False
6,26,34.76335,127.21226,82.56666666800001,22.240000000000002,1.67,26.01,10.611,9,False
6,27,34.76335,127.21226,82.18181818272727,22.345454545454547,1.6818181818181819,26.39090909090909,11.14090909090909,10,False
6,28,34.76335,127.21226,81.1666666675,22.541666666666668,1.8083333333333333,26.61666666666667,11.590833333333334,11,False
6,29,34.76335,127.21226,80.69230769307691,22.661538461538463,1.8192307692307692,26.961538461538467,11.864615384615385,12,False
6,30,34.76335,127.21226,80.45238095285713,22.792857142857144,1.8464285714285713,27.22857142857143,12.098571428571429,13,False
7,1,34.76335,127.21226,80.46666666733333,22.886666666666667,1.8599999999999999,27.453333333333337,12.193333333333333,14,True
7,19,34.76335,127.21226,83.66666667,24.6,1.5,27.3,14.79,0,False
7,20,34.76335,127.21226,81.66666667,24.65,1.55,27.8,15.905,1,False
7,21,34.76335,127.21226,80.66666667,24.599999999999998,1.6500000000000001,28.133333333333336,16.356666666666666,2,False
7,22,34.76335,127.21226,81.333333335,24.525,1.6375000000000002,28.25,15.2125,3,False
7,23,34.76335,127.21226,81.533333334,24.619999999999997,1.5500000000000003,28.54,15.572,4,False
7,24,34.76335,127.21226,82.00000000000001,25.049999999999997,1.4416666666666667,28.849999999999998,15.346666666666666,5,False
7,25,34.76335,127.21226,82.33333333285715,25.442857142857143,1.4285714285714286,29.17142857142857,15.395714285714286,6,False
7,26,34.76335,127.21226,82.5833333325,25.775,1.41875,29.474999999999998,15.563749999999999,7,False
7,27,34.76335,127.21226,82.88888888777778,25.988888888888887,1.422222222222222,29.566666666666663,15.24222222222222,8,False
7,28,34.76335,127.21226,83.233333332,26.24,1.4049999999999998,29.749999999999993,15.090999999999998,9,False
7,29,34.76335,127.21226,83.42424242272726,26.44545454545454,1.4227272727272726,29.945454545454538,15.19272727272727,10,False
7,30,34.76335,127.21226,83.33333333166665,26.63333333333333,1.4249999999999998,30.14999999999999,15.339166666666664,11,False
7,31,34.76335,127.21226,83.35897435769229,26.746153846153845,1.423076923076923,30.31538461538461,15.36384615384615,12,False
8,1,34.76335,127.21226,83.21428571285712,26.86428571428571,1.421428571428571,30.457142857142852,15.44642857142857,13,False
8,2,34.76335,127.21226,83.37777777666665,26.89333333333333,1.3966666666666663,30.43333333333333,14.957999999999998,14,True
4,12,34.76335,127.21226,26.33333333,13.1,4.1,14.1,14.4,0,False
4,13,34.76335,127.21226,38.0,13.0,3.15,14.2,14.26,1,False
4,14,34.76335,127.21226,48.88888889,12.9,2.8000000000000003,13.6,13.376666666666665,2,False
4,15,34.76335,127.21226,56.666666667499996,13.75,2.5375,15.1,13.667499999999999,3,False
4,16,34.76335,127.21226,62.2,14.219999999999999,2.3600000000000003,16.1,14.081999999999999,4,False
4,17,34.76335,127.21226,67.33333333333333,14.433333333333332,2.2833333333333337,16.016666666666666,12.003333333333332,5,False
4,18,34.76335,127.21226,67.80952381,14.457142857142856,2.4571428571428577,16.057142857142857,12.144285714285713,6,False
4,19,34.76335,127.21226,64.6666666675,14.412499999999998,2.6125000000000003,16.0875,12.647499999999999,7,False
4,20,34.76335,127.21226,64.48148148222222,14.199999999999998,2.466666666666667,15.877777777777775,11.884444444444444,8,False
4,21,34.76335,127.21226,64.300000001,14.249999999999996,2.435,15.929999999999998,12.078,9,False
4,22,34.76335,127.21226,65.09090909181818,14.145454545454543,2.422727272727273,16.054545454545455,12.355454545454545,10,False
4,23,34.76335,127.21226,66.00000000083334,14.074999999999998,2.3625000000000003,16.258333333333333,12.709166666666667,11,False
4,24,34.76335,127.21226,65.76923077000001,14.099999999999998,2.3000000000000003,16.56153846153846,13.04,12,False
4,25,34.76335,127.21226,66.38095238142857,14.357142857142856,2.2535714285714286,16.814285714285713,12.895714285714286,13,False
4,26,34.76335,127.21226,66.133333334,14.446666666666664,2.2666666666666666,16.82,12.572666666666667,14,False
4,27,34.76335,127.21226,64.7916666675,14.331249999999997,2.290625,16.8125,12.729375000000001,15,False
4,28,34.76335,127.21226,63.94117647117646,14.376470588235291,2.3117647058823527,16.935294117647057,12.945882352941178,16,False
4,29,34.76335,127.21226,63.444444444999995,14.499999999999996,2.3055555555555554,17.11111111111111,13.113888888888889,17,False
4,30,34.76335,127.21226,63.403508772631575,14.673684210526313,2.2789473684210524,17.347368421052632,13.209473684210527,18,True
1,19,34.76335,127.21226,51.66666667,3.8,3.15,2.9,6.23,0,False
1,20,34.76335,127.21226,52.66666667,3.7,2.8,2.9,5.895,1,False
1,21,34.76335,127.21226,56.88888889,3.5,2.3666666666666667,2.966666666666667,5.666666666666667,2,False
1,22,34.76335,127.21226,58.666666667499996,3.95,2.3875,3.575,5.37,3,False
1,23,34.76335,127.21226,58.733333333999994,2.5,2.7,3.0200000000000005,5.574,4,False
1,24,34.76335,127.21226,56.944444444999995,1.0,2.7416666666666667,2.233333333333334,5.816666666666666,5,False
1,25,34.76335,127.21226,55.0,-0.0571428571428572,2.8785714285714286,1.6571428571428573,6.01,6,False
1,26,34.76335,127.21226,54.45833333375,-0.9,3.0,1.1500000000000001,6.16625,7,False
1,27,34.76335,127.21226,53.0,-1.2000000000000002,2.961111111111111,0.8777777777777779,6.2588888888888885,8,True
7,12,34.76335,127.21226,85.33333333,27.3,1.35,31.8,17.34,0,False
7,13,34.76335,127.21226,84.5,27.450000000000003,1.625,32.35,17.9,1,False
7,14,34.76335,127.21226,83.66666666666667,27.633333333333336,1.3833333333333335,32.699999999999996,18.069999999999997,2,False
7,15,34.76335,127.21226,82.3333333325,27.85,1.2875,33.05,18.099999999999998,3,False
7,16,34.76335,127.21226,81.133333332,27.919999999999998,1.23,33.339999999999996,17.932,4,False
7,17,34.76335,127.21226,80.555555555,27.933333333333334,1.2750000000000001,33.61666666666667,17.888333333333332,5,False
7,18,34.76335,127.21226,80.38095238000001,27.942857142857143,1.292857142857143,33.8,17.807142857142857,6,False
7,19,34.76335,127.21226,79.91666666625001,28.0,1.28125,34.0,17.743750000000002,7,False
7,20,34.76335,127.21226,79.55555555555557,28.077777777777776,1.2555555555555555,34.2,17.622222222222224,8,True
5,4,34.76335,127.21226,61.0,17.1,1.65,17.0,13.19,0,False
5,5,34.76335,127.21226,59.0,17.35,1.775,17.5,14.54,1,False
5,6,34.76335,127.21226,56.333333333333336,16.666666666666668,2.3000000000000003,17.366666666666667,15.143333333333333,2,False
5,7,34.76335,127.21226,53.75,15.975,2.375,17.275,15.575,3,False
5,8,34.76335,127.21226,50.933333334,15.940000000000001,2.2800000000000002,17.1,15.008,4,False
5,9,34.76335,127.21226,48.222222223333326,16.2,2.3333333333333335,17.45,14.981666666666664,5,False
5,10,34.76335,127.21226,47.619047619999996,16.385714285714286,2.2642857142857142,17.714285714285715,14.907142857142857,6,False
5,11,34.76335,127.21226,48.916666667499996,16.5125,2.175,18.0625,14.9475,7,False
5,12,34.76335,127.21226,49.81481481555555,16.677777777777777,2.111111111111111,18.433333333333334,15.046666666666665,8,False
5,13,34.76335,127.21226,52.266666666999996,16.75,2.05,18.720000000000002,14.972,9,False
5,14,34.76335,127.21226,54.333333333636354,17.11818181818182,2.0318181818181817,19.236363636363638,15.069090909090908,10,False
5,15,34.76335,127.21226,55.77777777833333,17.416666666666668,2.004166666666667,19.633333333333336,15.053333333333333,11,True
6,30,37.25746,126.983,91.0,22.2,1.35,23.2,1.68,0,False
7,1,37.25746,126.983,86.66666666500001,22.15,1.15,23.15,5.0649999999999995,1,False
7,2,37.25746,126.983,82.33333333333333,22.7,1.0833333333333333,23.866666666666664,8.616666666666667,2,False
7,3,37.25746,126.983,81.75,23.0,1.0,24.174999999999997,8.59,3,True
1,23,37.25746,126.983,82.0,2.3,0.6,1.0,0.78,0,False
1,24,37.25746,126.983,72.5,0.95,1.025,0.7,2.055,1,False
1,25,37.25746,126.983,63.11111111,-1.8999999999999997,1.3,-0.7666666666666667,4.136666666666667,2,True
7,16,37.25746,126.983,91.0,25.5,0.55,26.7,8.07,0,False
7,17,37.25746,126.983,88.0,25.85,0.6000000000000001,27.15,8.58,1,False
7,18,37.25746,126.983,86.77777777666667,25.96666666666667,0.6000000000000001,27.333333333333332,10.06,2,False
7,19,37.25746,126.983,83.25,26.5,0.6125,28.15,12.8625,3,True
7,31,37.25746,126.983,92.66666667,24.5,0.3,26.0,3.09,0,False
8,1,37.25746,126.983,86.5,26.05,0.375,27.6,11.005,1,False
8,2,37.25746,126.983,83.77777777666667,27.099999999999998,0.3666666666666667,28.333333333333332,12.463333333333333,2,True
8,23,37.25746,126.983,87.66666667,27.3,0.7,28.1,10.69,0,False
8,24,37.25746,126.983,88.66666667,26.9,0.975,27.4,7.715,1,False
8,25,37.25746,126.983,82.33333333666667,26.399999999999995,0.8166666666666668,27.366666666666664,12.910000000000002,2,False
8,26,37.25746,126.983,76.66666667,25.65,0.7625000000000001,26.924999999999997,15.922500000000001,3,False
8,27,37.25746,126.983,75.933333336,24.939999999999998,0.6300000000000001,26.359999999999996,14.568000000000001,4,True
3,28,37.25746,126.983,35.33333333,7.1,1.3026537216828478,7.3,16.35448966408269,0,False
3,29,37.25746,126.983,44.83333333,7.95,1.3026537216828478,8.3,16.35448966408269,1,False
3,30,37.25746,126.983,54.88888888666667,8.6,1.3026537216828478,8.5,16.35448966408269,2,False
3,31,37.25746,126.983,58.916666665,9.075,1.4269902912621357,9.125,15.668367248062015,3,False
4,1,37.25746,126.983,58.13333333200001,8.959999999999999,1.4215922330097086,9.22,15.242693798449613,4,False
4,2,37.25746,126.983,57.94444444333334,8.616666666666665,1.4346601941747572,9.25,14.953911498708012,5,False
4,3,37.25746,126.983,58.09523809428572,8.557142857142855,1.4297087378640776,9.4,14.747638427464011,6,False
4,4,37.25746,126.983,57.583333332500004,8.575,1.413826860841424,9.575,14.948494832041346,7,False
4,5,37.25746,126.983,56.333333332222224,8.677777777777777,1.4014742898238044,9.7,15.10471648004594,8,False
4,6,37.25746,126.983,55.63333333200001,8.87,1.391326860841424,9.97,14.948244832041345,9,False
4,7,37.25746,126.983,54.75757575636364,9.018181818181818,1.3832656663724625,10.236363636363636,15.07608527131783,10,False
4,8,37.25746,126.983,54.16666666583334,9.308333333333332,1.3763268608414239,10.541666666666668,14.944744832041344,11,True
4,29,37.25746,126.983,64.33333333,13.4,1.8,14.4,13.67,0,False
4,30,37.25746,126.983,64.33333333,13.100000000000001,2.0,14.45,13.629999999999999,1,False
5,1,37.25746,126.983,61.66666666333333,13.0,2.0500000000000003,15.0,13.576666666666666,2,False
5,2,37.25746,126.983,61.916666664999994,13.05,1.863163430420712,15.5,14.27112241602067,3,False
5,3,37.25746,126.983,59.466666665999995,13.24,1.7705307443365697,15.940000000000001,14.110897932816536,4,False
5,4,37.25746,126.983,56.55555555499999,13.783333333333333,1.6925512405609495,16.400000000000002,14.484829888027562,5,True
7,2,37.25746,126.983,65.33333333,27.9,1.0,30.8,13.51,0,False
7,3,37.25746,126.983,61.166666665,28.2,1.05,30.65,13.51,1,False
7,4,37.25746,126.983,62.22222222,28.366666666666664,1.0833333333333333,30.599999999999998,13.530000000000001,2,False
7,5,37.25746,126.983,65.4999999975,28.299999999999997,1.0875,30.4,13.5425,3,True
7,7,37.25746,126.983,77.66666667,29.0,2.25,27.9,13.68,0,False
7,8,37.25746,126.983,78.83333333499999,27.8,2.075,28.2,13.645,1,False
7,9,37.25746,126.983,79.44444444666665,27.266666666666666,1.8500000000000003,28.099999999999998,13.633333333333333,2,False
7,10,37.25746,126.983,76.75000000249999,27.525,1.6250000000000002,28.9,13.6075,3,True
7,14,37.25746,126.983,87.33333333,25.0,1.65,27.2,13.63,0,False
7,15,37.25746,126.983,83.16666666500001,25.25,1.6,27.799999999999997,13.57,1,False
7,16,37.25746,126.983,81.55555555333335,25.3,1.6833333333333336,27.7,13.556666666666667,2,False
7,17,37.25746,126.983,80.24999999750001,25.325000000000003,1.5875000000000001,27.5,13.5625,3,True
7,21,37.25746,126.983,87.0,23.6,1.45,25.1,13.74,0,False
7,22,37.25746,126.983,83.0,24.450000000000003,1.5,26.700000000000003,13.675,1,False
7,23,37.25746,126.983,83.88888888999999,24.5,1.4000000000000001,26.3,13.68,2,False
7,24,37.25746,126.983,84.5,24.775,1.3125,26.25,13.6825,3,False
7,25,37.25746,126.983,83.333333334,25.16,1.3199999999999998,26.919999999999998,13.651999999999997,4,False
7,26,37.25746,126.983,81.5,25.683333333333334,1.2833333333333332,27.5,13.629999999999997,5,False
7,27,37.25746,126.983,79.71428571428571,26.014285714285712,1.2928571428571427,27.599999999999998,13.622857142857141,6,True
8,15,37.25746,126.983,82.33333333,28.4,2.95,28.2,13.67,0,False
8,16,37.25746,126.983,80.16666666500001,27.299999999999997,2.25,29.2,13.585,1,False
8,17,37.25746,126.983,79.66666666666667,26.63333333333333,1.8666666666666665,28.933333333333334,13.586666666666668,2,False
8,18,37.25746,126.983,78.9166666675,26.25,1.6875,28.525,13.572500000000002,3,False
8,19,37.25746,126.983,80.266666668,26.24,1.7100000000000002,27.98,13.606,4,True
8,23,37.25746,126.983,79.66666667,24.9,1.0,27.1,13.66,0,False
8,24,37.25746,126.983,74.0,24.7,1.25,25.75,13.645,1,False
8,25,37.25746,126.983,75.0,23.833333333333332,1.0999999999999999,24.8,13.676666666666668,2,False
8,26,37.25746,126.983,75.1666666675,23.675,1.1625,24.950000000000003,13.6475,3,False
8,27,37.25746,126.983,71.866666668,23.28,1.33,25.160000000000004,13.616,4,False
8,28,37.25746,126.983,70.00000000166666,23.099999999999998,1.2916666666666667,25.21666666666667,13.598333333333334,5,True
8,30,37.25746,126.983,95.33333333,19.3,1.1,20.2,13.78,0,False
8,31,37.25746,126.983,90.66666666500001,20.3,0.875,21.299999999999997,13.76,1,False
9,1,37.25746,126.983,85.11111111000001,21.433333333333334,0.8666666666666667,22.899999999999995,13.683333333333332,2,False
9,2,37.25746,126.983,79.3333333325,22.225,1.075,23.4,13.649999999999999,3,False
9,3,37.25746,126.983,75.0,22.64,1.2899999999999998,23.479999999999997,13.639999999999997,4,True
9,6,37.25746,126.983,78.33333333,20.9,2.5,22.3,13.57,0,False
9,7,37.25746,126.983,74.66666666500001,21.299999999999997,1.825,22.85,13.56,1,False
9,8,37.25746,126.983,73.22222222,21.599999999999998,1.4666666666666668,23.400000000000002,13.549999999999999,2,False
9,9,37.25746,126.983,70.74999999750001,22.075,1.3,23.75,13.55,3,False
9,10,37.25746,126.983,66.19999999800001,22.3,1.31,23.580000000000002,13.562000000000001,4,True
10,11,37.25746,126.983,69.33333333,10.7,1.5,14.0,13.58,0,False
10,12,37.25746,126.983,70.33333333,11.7,1.175,13.9,13.585,1,False
10,13,37.25746,126.983,70.22222222,13.0,1.0333333333333334,14.5,13.586666666666668,2,False
10,14,37.25746,126.983,71.5833333325,13.825,0.9625,15.075,13.600000000000001,3,False
10,15,37.25746,126.983,71.46666666600001,14.6,0.9099999999999999,15.76,13.604000000000003,4,False
10,16,37.25746,126.983,72.22222222166667,15.016666666666666,0.8666666666666667,16.0,13.626666666666667,5,False
10,17,37.25746,126.983,68.52380952285715,14.528571428571427,1.1214285714285714,15.742857142857144,13.620000000000001,6,False
10,18,37.25746,126.983,66.2083333325,13.862499999999999,1.1624999999999999,15.25,13.61625,7,True
12,13,37.25746,126.983,83.0,-0.5,2.45,1.3,13.81,0,False
12,14,37.25746,126.983,69.66666666500001,-4.6,2.325,-0.9500000000000001,13.765,1,True
1,7,37.25746,126.983,84.33333333,0.5,1.65,0.5,13.76,0,False
1,8,37.25746,126.983,80.66666666500001,0.04999999999999999,1.4763268608414237,0.1,13.715,1,True
1,9,37.25746,126.983,60.33333333,2.3,1.35,1.6,13.72,0,False
1,10,37.25746,126.983,63.83333333,1.15,1.3263268608414238,0.8500000000000001,15.037244832041345,1,True
7,22,36.54983,128.6834,100.33333333,13.200000000000001,1.8263268608414238,14.85,20.502244832041345,1,False
7,23,36.54983,128.6834,90.88888888666668,16.933333333333334,1.5508845738942825,19.366666666666664,17.211496554694232,2,False
7,24,36.54983,128.6834,87.41666666500001,18.049999999999997,1.413163430420712,20.325,16.997244832041346,3,False
7,25,36.54983,128.6834,86.999999998,18.639999999999997,1.2405307443365694,20.919999999999998,16.868693798449616,4,False
7,26,36.54983,128.6834,85.49999999833335,19.15,1.242108953613808,21.366666666666664,16.78299310938846,5,False
7,27,36.54983,128.6834,83.80952380857146,19.599999999999998,1.2289505316689782,21.91428571428571,16.721778331487638,6,False
7,28,36.54983,128.6834,83.12499999875001,19.8125,1.187831715210356,22.124999999999996,16.67586724806202,7,False
7,29,36.54983,128.6834,82.70370370222223,20.144444444444446,1.1502948579647607,22.577777777777772,16.64015862761987,8,False
7,30,36.54983,128.6834,81.79999999900001,20.490000000000002,1.1352653721682846,23.019999999999996,15.855142764857883,9,False
7,31,36.54983,128.6834,80.81818181727273,20.71818181818182,1.113877611062077,23.4,15.14012978623444,10,False
8,1,36.54983,128.6834,80.0833333325,20.941666666666666,1.1127211434735707,23.766666666666666,14.624285637381568,11,False
8,2,36.54983,128.6834,79.58974358923078,21.06153846153846,1.1271272093602192,23.876923076923074,13.91164828065991,12,False
8,3,36.54983,128.6834,79.07142857071429,21.12142857142857,1.1073324086916319,23.928571428571427,13.195101974898488,13,False
8,4,36.54983,128.6834,78.55555555466667,21.233333333333334,1.1135102481121897,24.166666666666668,13.044761843238588,14,False
8,5,36.54983,128.6834,77.9583333325,21.36875,1.140790857605178,24.4,12.819464228036177,15,True
9,17,36.54983,128.6834,100.0,19.5,0.6,20.9,1.39,0,False
9,18,36.54983,128.6834,96.83333333499999,19.4,0.44999999999999996,21.35,3.5149999999999997,1,False
9,19,36.54983,128.6834,90.44444444666665,19.3,0.6666666666666666,21.333333333333332,5.626666666666666,2,False
9,20,36.54983,128.6834,85.83333333499999,18.65,0.7125,20.85,8.407499999999999,3,False
9,21,36.54983,128.6834,85.000000002,18.16,0.7300000000000001,20.360000000000003,9.389999999999999,4,False
9,22,36.54983,128.6834,85.16666666833332,18.03333333333333,0.6916666666666668,20.166666666666668,8.856666666666666,5,False
9,23,36.54983,128.6834,84.9523809542857,18.099999999999998,0.6714285714285715,20.285714285714285,10.05142857142857,6,True
10,28,36.54983,128.6834,96.66666667,13.3,0.7,14.3,2.8,0,False
10,29,36.54983,128.6834,86.83333333499999,12.5,0.725,13.75,3.765,1,False
10,30,36.54983,128.6834,81.33333333333333,10.633333333333333,0.6833333333333332,12.666666666666666,6.420000000000001,2,False
10,31,36.54983,128.6834,80.9166666675,9.825,0.7,11.75,5.1225000000000005,3,False
11,1,36.54983,128.6834,75.266666668,8.639999999999999,0.8800000000000001,10.68,6.2940000000000005,4,False
11,2,36.54983,128.6834,73.77777777833333,7.849999999999999,0.9250000000000002,9.666666666666666,7.081666666666667,5,False
11,3,36.54983,128.6834,74.28571428571429,7.6,0.9500000000000001,9.342857142857143,7.291428571428573,6,False
11,4,36.54983,128.6834,75.33333333375,7.6,0.95625,9.2375,7.527500000000001,7,False
11,5,36.54983,128.6834,76.25925926000001,8.0,0.9722222222222222,9.3,7.470000000000001,8,False
11,6,36.54983,128.6834,76.200000001,8.43,1.0,9.39,6.712000000000001,9,False
11,7,36.54983,128.6834,76.45454545545455,8.854545454545454,0.9727272727272727,9.700000000000001,6.533636363636364,10,False
11,8,36.54983,128.6834,75.194444445,8.975,1.0625,9.75,6.700833333333333,11,False
11,9,36.54983,128.6834,74.76923077000001,8.569230769230769,1.0269230769230768,9.430769230769231,6.844615384615384,12,True
8,25,36.72455,127.46688,81.66666667,24.0,1.2,25.0,10.84,0,False
8,26,36.72455,127.46688,83.16666667,24.0,1.25,24.65,8.89,1,False
8,27,36.72455,127.46688,83.00000000333334,24.366666666666664,1.1833333333333333,25.099999999999998,8.98,2,False
8,28,36.72455,127.46688,81.583333335,24.9,1.0875,26.15,9.955,3,False
8,29,36.72455,127.46688,81.06666666800001,25.32,1.05,26.919999999999998,10.418000000000001,4,False
8,30,36.72455,127.46688,81.833333335,25.549999999999997,1.0250000000000001,27.233333333333334,9.858333333333334,5,False
8,31,36.72455,127.46688,81.28571428714285,25.77142857142857,0.9928571428571429,27.614285714285717,10.008571428571429,6,False
9,1,36.72455,127.46688,80.9166666675,25.787499999999998,1.0125,27.712500000000002,10.12875,7,False
9,2,36.72455,127.46688,80.00000000111112,25.844444444444445,1.1055555555555554,27.87777777777778,10.375555555555556,8,False
9,3,36.72455,127.46688,78.700000001,25.660000000000004,1.265,27.77,10.471,9,False
9,4,36.72455,127.46688,77.33333333454546,25.427272727272733,1.2909090909090908,27.7,10.495454545454544,10,True
12,9,36.72455,127.46688,71.66666667,-2.5,1.0,0.5,2.87,0,False
12,10,36.72455,127.46688,76.16666667,-2.55,1.125,1.3,3.285,1,False
12,11,36.72455,127.46688,79.55555555666666,-0.9333333333333332,1.2,1.5666666666666667,3.2433333333333336,2,False
12,12,36.72455,127.46688,76.33333333499999,0.32499999999999996,1.1875,1.7000000000000002,3.3000000000000003,3,False
12,13,36.72455,127.46688,74.000000002,0.29999999999999993,1.08,1.78,3.5780000000000003,4,False
12,14,36.72455,127.46688,74.27777778,0.39999999999999997,1.125,1.8333333333333333,3.4516666666666667,5,False
12,15,36.72455,127.46688,70.9523809542857,-0.04285714285714289,1.3,1.8714285714285714,3.5414285714285714,6,False
12,16,36.72455,127.46688,68.33333333499999,-0.675,1.36875,1.9,3.645,7,True
1,22,36.72455,127.46688,54.33333333,-4.7,2.9,2.1,5.43,0,False
1,23,36.72455,127.46688,53.83333333,-6.65,2.325,2.1,5.29,1,True
3,6,36.72455,127.46688,77.66666667,3.2,2.55,3.0,3.04,0,False
3,7,36.72455,127.46688,72.83333333499999,3.25,2.0999999999999996,3.6,4.595000000000001,1,False
3,8,36.72455,127.46688,72.22222222333333,2.566666666666667,1.8499999999999996,3.1,5.736666666666667,2,False
3,9,36.72455,127.46688,70.4166666675,2.55,1.6374999999999997,3.1500000000000004,6.3325,3,False
3,10,36.72455,127.46688,68.4,2.88,1.64,3.4,6.797999999999999,4,False
3,11,36.72455,127.46688,65.27777777833333,2.266666666666666,1.9833333333333332,3.1333333333333333,7.428333333333332,5,False
3,12,36.72455,127.46688,62.285714285714285,1.7571428571428567,1.9857142857142855,2.9,7.935714285714285,6,True
4,26,36.72455,127.46688,53.33333333,12.4,4.0,13.1,17.18,0,False
4,27,36.72455,127.46688,51.33333333,13.350000000000001,2.9,14.0,16.225,1,False
4,28,36.72455,127.46688,53.66666666333333,14.266666666666667,2.433333333333333,15.1,15.296666666666667,2,False
4,29,36.72455,127.46688,56.7499999975,14.900000000000002,1.9875,15.549999999999999,13.245000000000001,3,False
4,30,36.72455,127.46688,57.333333331999995,15.8,2.1,16.639999999999997,13.636000000000001,4,False
5,1,36.72455,127.46688,58.27777777666666,16.650000000000002,1.9583333333333333,17.4,13.001666666666667,5,False
5,2,36.72455,127.46688,60.61904761857142,17.3,1.8928571428571428,18.085714285714285,12.894285714285715,6,False
5,3,36.72455,127.46688,61.99999999999999,17.475,1.91875,18.3,12.981250000000001,7,False
5,4,36.72455,127.46688,62.03703703666666,17.655555555555555,1.8722222222222225,18.644444444444446,13.19888888888889,8,False
5,5,36.72455,127.46688,60.5,17.81,1.9400000000000002,18.85,13.237,9,False
5,6,36.72455,127.46688,59.21212121181818,17.78181818181818,1.9545454545454548,18.972727272727273,13.23,10,False
5,7,36.72455,127.46688,58.11111111083333,17.75,1.9000000000000004,19.10833333333333,13.138333333333334,11,True
5,15,36.72455,127.46688,72.66666667,18.0,1.5,19.8,13.32,0,False
5,16,36.72455,127.46688,70.5,17.85,1.675,19.9,13.155000000000001,1,False
5,17,36.72455,127.46688,71.44444444333334,17.2,1.9333333333333336,19.066666666666666,12.343333333333334,2,False
5,18,36.72455,127.46688,70.25,17.125,1.7000000000000002,19.375,12.5,3,False
5,19,36.72455,127.46688,68.066666666,17.32,1.5900000000000003,19.98,12.2,4,False
5,20,36.72455,127.46688,66.44444444333334,17.683333333333334,1.4833333333333334,20.816666666666666,12.408333333333333,5,False
5,21,36.72455,127.46688,64.71428571285715,18.099999999999998,1.5,21.47142857142857,12.621428571428572,6,False
5,22,36.72455,127.46688,62.91666666500001,18.525,1.48125,22.2375,12.767500000000002,7,True
7,23,36.72455,127.46688,85.0,27.3,1.3,30.9,14.56,0,False
7,24,36.72455,127.46688,82.5,27.700000000000003,1.2000000000000002,31.65,16.535,1,False
7,25,36.72455,127.46688,81.0,27.900000000000002,1.05,32.166666666666664,17.30666666666667,2,False
7,26,36.72455,127.46688,80.5,27.9,1.0250000000000001,32.5,17.96,3,False
7,27,36.72455,127.46688,79.6,27.9,1.05,32.72,18.024,4,False
7,28,36.72455,127.46688,79.33333333333333,27.95,1.0083333333333333,33.23333333333333,18.123333333333335,5,False
7,29,36.72455,127.46688,79.0,28.057142857142853,1.0999999999999999,33.41428571428571,18.564285714285717,6,True
12,15,36.72455,127.46688,100.0,1.6,0.5,0.1,1.79,0,False
12,16,36.72455,127.46688,97.33333333499999,1.1,0.7,0.6000000000000001,4.279999999999999,1,False
12,17,36.72455,127.46688,92.77777778,0.9,0.9008845738942824,0.7333333333333334,8.304829888027562,2,False
12,18,36.72455,127.46688,85.6666666675,-0.575,1.2506634304207118,0.30000000000000004,8.393622416020673,3,False
12,19,36.72455,127.46688,81.866666668,-1.7600000000000002,1.2105307443365694,-0.25999999999999995,8.366897932816538,4,True
7,31,36.72455,127.46688,92.33333333,26.4,1.4,27.7,12.29,0,False
8,1,36.72455,127.46688,88.0,26.95,1.125,28.6,16.48,1,False
8,2,36.72455,127.46688,87.33333333333333,27.2,1.0999999999999999,28.76666666666667,16.186666666666667,2,False
8,3,36.72455,127.46688,88.0,27.0,1.1375,28.700000000000003,15.7375,3,False
8,4,36.72455,127.46688,89.0,26.919999999999998,1.1199999999999999,28.8,15.672,4,False
8,5,36.72455,127.46688,89.0,27.03333333333333,1.1666666666666667,28.8,15.719999999999999,5,False
8,6,36.72455,127.46688,88.95238095285715,27.014285714285712,1.1500000000000001,28.785714285714285,15.102857142857143,6,False
8,7,36.72455,127.46688,88.70833333375,27.162499999999998,1.1125,28.875,15.76375,7,False
8,8,36.72455,127.46688,88.40740740777778,27.388888888888886,1.1611111111111112,29.0,16.202222222222222,8,False
8,9,36.72455,127.46688,88.0,27.619999999999997,1.25,29.1,16.793,9,False
8,10,36.72455,127.46688,88.42424242454545,27.49090909090909,1.268181818181818,28.99090909090909,15.987272727272728,10,False
8,11,36.72455,127.46688,88.47222222250001,27.441666666666663,1.2333333333333332,29.049999999999997,16.401666666666667,11,False
8,12,36.72455,127.46688,88.07692307692308,27.49230769230769,1.2,29.138461538461534,16.84769230769231,12,False
8,13,36.72455,127.46688,87.69047619071429,27.52142857142857,1.1857142857142857,29.257142857142856,17.23,13,False
8,14,36.72455,127.46688,87.31111111133333,27.55333333333333,1.1800000000000002,29.313333333333333,17.587333333333333,14,True
